"gs_id","gs_description","gs_pvalue","gs_genes","gs_de_count","gs_bg_count","Expected","DE_count","z_score","aggr_score"
"GO:0070062","extracellular exosome",0.0221,"ANXA2,ATP1B3,CCT4,CHID1,CKAP4,CRTC2,ELAPOR1,EPHX2,FH,FIGNL1,FKBP4,HSPD1,HSPH1,MVB12B,MYL6B,NCKAP1,NIBAN2,NME1,PA2G4,PABPC1,PSAT1,RAN,RUVBL2,S100A11,SLC7A5,SQSTM1,STX3,TPM4,TUFM,TXN,TXNDC5,UBASH3A,WARS1,WNT5B",34,1355,24.14,34,2.74397736228014,0.237258357678999
"GO:0010629","negative regulation of gene expression",0.02226,"AFF2,C1QBP,CD96,CHID1,ERI1,EXOSC3,FLCN,GBP1,GZMB,HELZ2,IFNG,LAG3,LAPTM4B,LEF1,OAS1,PABPC1,PINK1,RAN,SLC7A5,SMG6,SSB,TRUB1,VSIR",23,719,13.01,23,1.45960089839952,0.260115621983811
"GO:0000122","negative regulation of transcription by RNA polymerase II",0.02256,"C1QBP,CEBPB,CHD3,EGR1,FLCN,IFI27,IFNG,LEF1,LYAR,MMP12,MXD4,NOC2L,NOP53,PPID,SMARCA2,SQSTM1,TXN,ZBTB18,ZBTB32",19,643,11.63,19,0.688247201611685,0.372819816780622
"GO:0035578","azurophil granule lumen",0.0228,"ANXA2,ARHGAP45,PA2G4,TXNDC5",4,61,1.09,4,1,0.274021828865604
"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein",0.02281,"IFNG,LIF,OSM",3,34,0.62,3,1.73205080756888,1.6984345086056
"GO:0002832","negative regulation of response to biotic stimulus",0.02301,"C1QBP,CD96,LYAR,MMP12,OAS1",5,90,1.63,5,1.34164078649987,0.681991625861109
"GO:0003682","chromatin binding",0.0233,"CALCOCO1,CEBPB,CHD3,CKS2,CRTC2,EGR1,LEF1,NOC2L,NPM3,POLR1A,POLR3G,RAN,RUVBL2,SMARCA2",14,437,7.78,14,1.0690449676497,0.274647660690529
"GO:0000175","3'-5'-RNA exonuclease activity",0.0236,"ERI1,EXOSC3,ISG20",3,35,0.62,3,1.73205080756888,0.594391841258709
"GO:0001890","placenta development",0.024,"ADAM19,CEBPB,FOSL1,LEF1,LIF",5,91,1.65,5,1.34164078649987,0.706735461193883
"GO:0002697","regulation of immune effector process",0.0244,"C1QBP,CD40LG,CD96,DDX60,EXOSC3,HSPD1,IFNG,LAG3,SLC7A5",9,232,4.2,9,2.33333333333333,0.616075865462688
"GO:0005515","protein binding",0.0244,"ADAM19,AFF2,AKAP8L,AMD1,ANXA2,APOL1,ARHGAP45,ARHGEF9,ARRDC2,ASNS,ATP1B3,ATP23,B3GNT5,BANP,BCS1L,C1QBP,CALCOCO1,CCT4,CD40LG,CEBPB,CHD3,CHID1,CHRNA6,CKAP4,CKS2,CLIP2,CMSS1,COQ3,CRTC2,CSF1,CXCL10,CXCL11,CXCL9,CYCS,CYTH4,DDX60,DESI1,DHX33,DNAJC4,DNAJC6,DTL,DUSP1,DUSP2,DUSP6,EEIG1,EGR1,EIF5A,EPB41,EPHX2,ERGIC3,ERI1,EXOSC3,FAM118A,FARSB,FBXO6,FGF11,FH,FIGNL1,FKBP4,FLCN,FOSL1,FRMD8,FYB1,GABARAP,GAR1,GBP1,GCH1,GCNT1,GLS,GOLM1,GTF2IRD2B,GYPC,GZMB,GZMK,HELZ2,HSPD1,HSPH1,IFI27,IFI44,IFI6,IFNG,IFRD2,IGFBP6,IL16,IL22,KCNH2,KIF21B,KLHL24,L1CAM,LAG3,LAPTM4B,LEF1,LIF,LYAR,MACO1,MAPKAPK3,MVB12B,MX2,MXD4,MYL6B,MYO3B,NCKAP1,NDUFA9,NEFH,NETO2,NEXN,NHP2,NIBAN2,NME1,NOC2L,NOP53,NPM3,NUDCD1,OAS1,ODC1,OSM,PA2G4,PABPC1,PASK,PINK1,PLAUR,POLR1A,POLR1B,POLR3G,PPID,PSAT1,RAB37,RABGAP1L,RAN,RASSF4,RBFOX2,RFX7,RIOX2,RNASEK,RPL22L1,RTN2,RUVBL2,S100A11,SEMA3A,SLC7A5,SMARCA2,SMG6,SPECC1L,SQSTM1,SRM,SSB,ST6GALNAC6,STARD10,STX3,TCN2,TCOF1,TJP2,TMIGD2,TNFRSF9,TPM4,TSPAN2,TSPAN33,TUFM,TXN,TXNDC5,UBASH3A,UBE2S,UNC93B1,UNKL,VSIR,WARS1,WIPI1,WNT5B,XPC,ZBTB18,ZBTB32,ZNF33B,ZNF383,ZWILCH",174,9127,162.43,174,3.48725100046296,0.225717701331848
"GO:0140115","export across plasma membrane",0.02462,"ATP1B3,KCNH2,SLC29A4",3,35,0.63,3,-0.577350269189626,-0.965259204219198
"GO:0032943","mononuclear cell proliferation",0.02466,"CD40LG,CEBPB,CSF1,HSPD1,LEF1,TMIGD2,TNFRSF9,VSIR",8,195,3.53,8,0,0.031859262968772
"GO:1903561","extracellular vesicle",0.0248,"ANXA2,ATP1B3,CCT4,CHID1,CKAP4,CRTC2,ELAPOR1,EPHX2,FH,FIGNL1,FKBP4,HSPD1,HSPH1,MVB12B,MYL6B,NCKAP1,NIBAN2,NME1,PA2G4,PABPC1,PSAT1,RAN,RUVBL2,S100A11,SLC7A5,SQSTM1,STX3,TPM4,TUFM,TXN,TXNDC5,UBASH3A,WARS1,WNT5B",34,1367,24.35,34,2.74397736228014,0.237258357678999
"GO:0043230","extracellular organelle",0.0248,"ANXA2,ATP1B3,CCT4,CHID1,CKAP4,CRTC2,ELAPOR1,EPHX2,FH,FIGNL1,FKBP4,HSPD1,HSPH1,MVB12B,MYL6B,NCKAP1,NIBAN2,NME1,PA2G4,PABPC1,PSAT1,RAN,RUVBL2,S100A11,SLC7A5,SQSTM1,STX3,TPM4,TUFM,TXN,TXNDC5,UBASH3A,WARS1,WNT5B",34,1367,24.35,34,2.74397736228014,0.237258357678999
"GO:0065010","extracellular membrane-bounded organelle",0.0248,"ANXA2,ATP1B3,CCT4,CHID1,CKAP4,CRTC2,ELAPOR1,EPHX2,FH,FIGNL1,FKBP4,HSPD1,HSPH1,MVB12B,MYL6B,NCKAP1,NIBAN2,NME1,PA2G4,PABPC1,PSAT1,RAN,RUVBL2,S100A11,SLC7A5,SQSTM1,STX3,TPM4,TUFM,TXN,TXNDC5,UBASH3A,WARS1,WNT5B",34,1367,24.35,34,2.74397736228014,0.237258357678999
"GO:0140297","DNA-binding transcription factor binding",0.025,"CEBPB,CRTC2,DHX33,FKBP4,IFI27,LEF1,LYAR,NOC2L,PPID,RBFOX2,WIPI1,XPC",12,357,6.35,12,1.73205080756888,0.379075818353944
"GO:0043491","protein kinase B signaling",0.02529,"C1QBP,FLCN,NOP53,OSM,PINK1,TXN",6,125,2.26,6,0,0.146791434668604
"GO:0001046","core promoter sequence-specific DNA binding",0.0254,"CEBPB,MMP12,RUVBL2",3,36,0.64,3,1.73205080756888,0.964319693997963
"GO:0051385","response to mineralocorticoid",0.02544,"FOSL1,RAN",2,14,0.25,2,1.41421356237309,0.682831612895345
"GO:0045109","intermediate filament organization",0.02544,"KLHL24,NEFH",2,14,0.25,2,0,-0.53546825308225
"GO:0031639","plasminogen activation",0.02544,"ANXA2,PLAUR",2,14,0.25,2,1.41421356237309,0.660392798091784
"GO:0090025","regulation of monocyte chemotaxis",0.02544,"CXCL10,DUSP1",2,14,0.25,2,1.41421356237309,0.917248754147351
"GO:0034138","toll-like receptor 3 signaling pathway",0.02544,"OAS1,UNC93B1",2,14,0.25,2,1.41421356237309,0.953500601558079
"GO:0045672","positive regulation of osteoclast differentiation",0.02544,"CSF1,IFNG",2,14,0.25,2,1.41421356237309,1.41472976847718
"GO:0045649","regulation of macrophage differentiation",0.02544,"CSF1,LIF",2,14,0.25,2,1.41421356237309,1.09049969840403
"GO:1990173","protein localization to nucleoplasm",0.02544,"CCT4,NOP53",2,14,0.25,2,0,-0.175136711997549
"GO:0045892","negative regulation of DNA-templated transcription",0.02555,"C1QBP,CEBPB,CHD3,EGR1,FLCN,IFI27,IFNG,LEF1,LYAR,MMP12,MXD4,NIBAN2,NOC2L,NOP53,PA2G4,PPID,RBFOX2,RIOX2,RUVBL2,SMARCA2,SQSTM1,TXN,ZBTB18,ZBTB32",24,878,15.89,24,1.63299316185545,0.406055523346155
"GO:1903507","negative regulation of nucleic acid-templated transcription",0.02617,"C1QBP,CEBPB,CHD3,EGR1,FLCN,IFI27,IFNG,LEF1,LYAR,MMP12,MXD4,NIBAN2,NOC2L,NOP53,PA2G4,PPID,RBFOX2,RIOX2,RUVBL2,SMARCA2,SQSTM1,TXN,ZBTB18,ZBTB32",24,880,15.92,24,1.63299316185545,0.406055523346155
"GO:0006259","DNA metabolic process",0.02617,"ATP23,CCT4,CD40LG,DTL,EXOSC3,FBXO6,FH,FIGNL1,FLCN,GAR1,GINS1,HSPD1,ISG20,LEF1,NHP2,NIBAN2,NME1,NOP53,RAN,RUVBL2,S100A11,SMARCA2,SMG6,XPC",24,880,15.92,24,2.04124145231932,0.190993453344538
"GO:0032102","negative regulation of response to external stimulus",0.02623,"ANXA2,C1QBP,CD96,DUSP1,LYAR,MMP12,OAS1,PLAUR,SEMA3A",9,235,4.25,9,2.33333333333333,0.724064960884149
"GO:0003725","double-stranded RNA binding",0.0265,"DDX60,DHX33,HSPD1,OAS1",4,64,1.14,4,2,0.783139341326142
"GO:2000677","regulation of transcription regulatory region DNA binding",0.02652,"IFNG,LIF,NIBAN2",3,36,0.65,3,1.73205080756888,1.37742046823426
"GO:0070098","chemokine-mediated signaling pathway",0.02652,"CXCL10,CXCL11,CXCL9",3,36,0.65,3,1.73205080756888,1.73244671552291
"GO:0030316","osteoclast differentiation",0.02657,"ANXA2,CEBPB,CSF1,IFNG",4,63,1.14,4,2,1.01186312993791
"GO:0010558","negative regulation of macromolecule biosynthetic process",0.02665,"C1QBP,CEBPB,CHD3,EGR1,EXOSC3,FLCN,GZMB,IFI27,IFNG,LEF1,LYAR,MMP12,MXD4,NIBAN2,NOC2L,NOP53,PA2G4,PABPC1,PASK,PPID,RBFOX2,RIOX2,RUVBL2,SMARCA2,SQSTM1,TXN,ZBTB18,ZBTB32",28,1068,19.32,28,1.51185789203691,0.359248762192924
"GO:0034062","5'-3' RNA polymerase activity",0.0273,"POLR1A,POLR1B,POLR3G",3,37,0.66,3,1.73205080756888,0.786551559829984
"GO:0097747","RNA polymerase activity",0.0273,"POLR1A,POLR1B,POLR3G",3,37,0.66,3,1.73205080756888,0.786551559829984
"GO:0009267","cellular response to starvation",0.028,"ASNS,ELAPOR1,FLCN,GABARAP,SLC7A5,WIPI1",6,128,2.32,6,0,0.0784795638364686
"GO:0140416","transcription regulator inhibitor activity",0.0281,"LEF1,LYAR",2,15,0.27,2,0,0.12749558372476
"GO:0008483","transaminase activity",0.0281,"GPT2,PSAT1",2,15,0.27,2,1.41421356237309,0.703809145843361
"GO:0032722","positive regulation of chemokine production",0.02848,"EGR1,IFNG,OAS1",3,37,0.67,3,1.73205080756888,1.60496074729436
"GO:0032732","positive regulation of interleukin-1 production",0.02848,"EGR1,IFNG,IL16",3,37,0.67,3,0.577350269189626,0.969288043521427
"GO:0050776","regulation of immune response",0.02876,"C1QBP,CD96,DDX60,EXOSC3,FYB1,GBP1,HSPD1,IFNG,LAG3,LYAR,MAPKAPK3,MMP12,NOP53,OAS1,POLR3G,TMIGD2,UBASH3A,UNC93B1,VSIR",19,553,10.01,19,1.60591013709393,0.428405093982265
"GO:0051251","positive regulation of lymphocyte activation",0.02883,"CD40LG,EXOSC3,HSPD1,HSPH1,IFNG,LEF1,SMARCA2,TMIGD2,VSIR",9,239,4.32,9,0.333333333333333,0.295597683852991
"GO:0051954","positive regulation of amine transport",0.02901,"PINK1,SLC7A5",2,15,0.27,2,0,0.0613457818943899
"GO:0030574","collagen catabolic process",0.02901,"MMP12,VSIR",2,15,0.27,2,0,0.671908834598786
"GO:0019400","alditol metabolic process",0.02901,"COQ2,COQ3",2,15,0.27,2,1.41421356237309,0.598631444588704
